created_at,text,retweets,likes
Tue Jan 19 17:14:08 +0000 2021,"[NYC Vaccine Hub] Staten Island Technical High School: 1 appt

Jan 21 – 5:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 17:03:44 +0000 2021,"[NYC H+H] Coney Island Covid Vaccine Clinic: 1 appt

Jan 27 – 12:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 17:03:43 +0000 2021,"[NYC H+H] Coney Island Covid Vaccine Clinic: 1 appt

Jan 19 – 12:45PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 17:03:30 +0000 2021,"[NYC H+H] Coney Island Covid Vaccine Clinic: 1 appt

Jan 21 – 12:15PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 17:02:49 +0000 2021,"[NYC H+H] North Central Bronx Covid Vaccine Clinic: 1 appt

Feb  2 – 8:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 17:01:30 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 31 appts

Jan 20 – 4:15PM, 4:30PM, 4:45PM, 5:00PM, 5:15PM, 5:30PM, 5:45PM, 6:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:50:23 +0000 2021,"[NYC Vaccine Hub] Port Richmond High School: 1 appt

Jan 21 – 5:00PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 16:48:23 +0000 2021,"[NYC Vaccine Hub] Staten Island Technical High School: 1 appt

Jan 19 – 5:00PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 16:41:40 +0000 2021,"[NYC H+H] Kings County Covid Vaccine Clinic: 1 appt

Jan 21 – 11:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:35:33 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 19 – 5:10PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 16:32:27 +0000 2021,"[NYC H+H] Woodhull Covid Vaccine Clinic: 1 appt

Jan 21 – 9:15AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:27:02 +0000 2021,"[NYC Vaccine Hub] Hillcrest High School: 1 appt

Jan 21 – 5:30PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 16:23:57 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 19 – 5:50PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 16:16:55 +0000 2021,"[NYC H+H] Harlem Covid Vaccine Clinic: 1 appt

Jan 19 – 2:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:16:13 +0000 2021,"[NYC H+H] Morrisania Covid Vaccine Clinic: 1 appt

Jan 21 – 12:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:13:32 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 1 appt

Jan 22 – 5:20PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 16:12:47 +0000 2021,"[NYC Vaccine Hub] George Westinghouse Vocational HS: 1 appt

Jan 19 – 5:50PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 16:10:36 +0000 2021,"[NYC H+H] Bellevue Covid Vaccine Clinic: 1 appt

Jan 28 – 8:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:04:50 +0000 2021,"[NYC H+H] Jacobi Covid Vaccine Clinic: 1 appt

Jan 20 – 7:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:04:43 +0000 2021,"[NYC H+H] Elmhurst Covid Vaccine Clinic: 1 appt

Jan 21 – 12:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:02:43 +0000 2021,"[NYC H+H] Cumberland Covid Vaccine Clinic: 1 appt

Jan 20 – 2:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 16:02:30 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 19 – 4:10PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 15:52:13 +0000 2021,"[NYC H+H] Elmhurst Covid Vaccine Clinic: 1 appt

Jan 21 – 3:45PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 13:33:56 +0000 2021,"[NYC H+H] Woodhull Covid Vaccine Clinic: 1 appt

Jan 20 – 7:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 13:22:37 +0000 2021,"[NYC H+H] Harlem Covid Vaccine Clinic: 1 appt

Jan 19 – 11:30AM

https://t.co/iVRnr1yUJN",0,0
Tue Jan 19 06:11:59 +0000 2021,"[NYC H+H] Morrisania Covid Vaccine Clinic: 10 appts

Feb  2 – 9:00AM, 10:30AM, 11:30AM, 2:00PM, 2:30PM, 3:30PM, 4:30PM, 5:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 06:11:59 +0000 2021,"[NYC H+H] Lincoln Covid Vaccine Clinic: 17 appts

Feb  2 – 8:45AM, 9:45AM, 1:45PM, 2:30PM, 2:45PM, 3:15PM, 3:30PM, 3:45PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 06:11:08 +0000 2021,"[NYC H+H] Woodhull Covid Vaccine Clinic: 1 appt

Feb  1 – 12:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 06:08:58 +0000 2021,"[NYC H+H] North Central Bronx Covid Vaccine Clinic: 19 appts

Feb  2 – 7:15AM, 7:45AM, 8:00AM, 8:30AM, 8:45AM, 9:30AM, 10:15AM, 10:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 06:08:58 +0000 2021,"[NYC H+H] Lincoln Covid Vaccine Clinic: 21 appts

Feb  2 – 8:45AM, 9:30AM, 9:45AM, 12:45PM, 1:30PM, 1:45PM, 2:30PM, 2:45PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 06:05:57 +0000 2021,"[NYC H+H] Morrisania Covid Vaccine Clinic: 14 appts

Feb  2 – 9:00AM, 9:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 2:00PM, 2:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 06:05:57 +0000 2021,"[NYC H+H] Vanderbilt Covid Vaccine Clinic: 1 appt

Feb  2 – 12:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 06:05:57 +0000 2021,"[NYC H+H] North Central Bronx Covid Vaccine Clinic: 21 appts

Feb  2 – 7:15AM, 7:45AM, 8:00AM, 8:30AM, 8:45AM, 9:30AM, 10:15AM, 10:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 06:05:57 +0000 2021,"[NYC H+H] Lincoln Covid Vaccine Clinic: 25 appts

Feb  2 – 8:45AM, 9:15AM, 9:30AM, 9:45AM, 11:45AM, 12:45PM, 1:15PM, 1:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:25:41 +0000 2021,"[NYC H+H] Vanderbilt Covid Vaccine Clinic: 1 appt

Jan 30 – 11:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:24:17 +0000 2021,"[NYC H+H] Vanderbilt Covid Vaccine Clinic: 14 appts

Feb  2 – 12:00AM, 12:30AM, 1:00AM, 1:30AM, 2:30AM, 3:00AM, 3:30AM, 4:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:24:17 +0000 2021,"[NYC H+H] Cumberland Covid Vaccine Clinic: 10 appts

Feb  2 – 2:30PM, 3:00PM, 3:30PM, 4:00PM, 4:30PM, 5:00PM, 5:30PM, 6:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:24:17 +0000 2021,"[NYC H+H] Belvis Covid Vaccine Clinic: 6 appts

Feb  2 – 2:30PM, 3:30PM, 4:00PM, 5:00PM, 5:30PM, 6:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:24:17 +0000 2021,"[NYC H+H] Woodhull Covid Vaccine Clinic: 39 appts

Feb  2 – 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:15AM, 8:30AM, 8:45AM, 9:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:24:17 +0000 2021,"[NYC H+H] Queens Covid Vaccine Clinic: 2 appts

Feb  2 – 3:20PM, 3:40PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:24:16 +0000 2021,"[NYC H+H] Harlem Covid Vaccine Clinic: 16 appts

Feb  2 – 6:55AM, 7:25AM, 7:55AM, 8:25AM, 8:55AM, 9:55AM, 12:55PM, 1:55PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:24:15 +0000 2021,"[NYC H+H] Elmhurst Covid Vaccine Clinic: 1 appt

Feb  2 – 4:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:24:15 +0000 2021,"[NYC H+H] Coney Island Covid Vaccine Clinic: 8 appts

Feb  2 – 7:45AM, 8:30AM, 8:45AM, 4:30PM, 4:45PM, 5:15PM, 5:30PM, 5:45PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:23:43 +0000 2021,"[NYC H+H] Lincoln Covid Vaccine Clinic: 1 appt

Feb  1 – 1:45PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:22:39 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 19 – 3:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 05:21:33 +0000 2021,"[NYC Vaccine Hub] Marta Valle High School: 1 appt

Jan 21 – 3:00PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 05:21:17 +0000 2021,"[NYC H+H] Morrisania Covid Vaccine Clinic: 19 appts

Feb  2 – 9:00AM, 9:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 12:00PM, 1:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:17 +0000 2021,"[NYC H+H] East NY Covid Vaccine Clinic: 19 appts

Feb  2 – 9:00AM, 9:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 1:00PM, 1:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:17 +0000 2021,"[NYC H+H] Vanderbilt Covid Vaccine Clinic: 17 appts

Feb  2 – 12:00AM, 12:30AM, 1:00AM, 1:30AM, 2:30AM, 3:00AM, 3:30AM, 4:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:17 +0000 2021,"[NYC H+H] Cumberland Covid Vaccine Clinic: 11 appts

Feb  2 – 1:30PM, 2:30PM, 3:00PM, 3:30PM, 4:00PM, 4:30PM, 5:00PM, 5:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:17 +0000 2021,"[NYC H+H] Belvis Covid Vaccine Clinic: 7 appts

Feb  2 – 1:30PM, 2:30PM, 3:30PM, 4:00PM, 5:00PM, 5:30PM, 6:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:16 +0000 2021,"[NYC H+H] Woodhull Covid Vaccine Clinic: 40 appts

Feb  2 – 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:15AM, 8:30AM, 8:45AM, 9:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:16 +0000 2021,"[NYC H+H] Queens Covid Vaccine Clinic: 5 appts

Feb  2 – 2:40PM, 3:20PM, 3:40PM, 4:20PM, 4:40PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:15 +0000 2021,"[NYC H+H] Kings County Covid Vaccine Clinic: 41 appts

Feb  2 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:15AM, 8:30AM, 8:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:15 +0000 2021,"[NYC H+H] Harlem Covid Vaccine Clinic: 18 appts

Feb  2 – 6:55AM, 7:25AM, 7:55AM, 8:25AM, 8:55AM, 9:25AM, 9:55AM, 11:55AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:15 +0000 2021,"[NYC H+H] Elmhurst Covid Vaccine Clinic: 8 appts

Feb  2 – 8:30AM, 8:45AM, 9:30AM, 2:30PM, 2:45PM, 3:00PM, 3:30PM, 4:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:21:15 +0000 2021,"[NYC H+H] Coney Island Covid Vaccine Clinic: 14 appts

Feb  2 – 7:15AM, 7:45AM, 8:30AM, 8:45AM, 2:45PM, 3:30PM, 3:45PM, 4:15PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:08:43 +0000 2021,"[NYC H+H] Elmhurst Covid Vaccine Clinic: 26 appts

Feb  2 – 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:30AM, 8:45AM, 9:00AM, 9:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:08:39 +0000 2021,"[NYC H+H] Jacobi Covid Vaccine Clinic: 6 appts

Feb  2 – 8:30AM, 3:30PM, 4:00PM, 4:30PM, 5:30PM, 6:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:08:32 +0000 2021,"[NYC H+H] Metropolitan Covid Vaccine Clinic: 30 appts

Feb  2 – 8:15AM, 8:30AM, 8:45AM, 9:00AM, 9:15AM, 9:30AM, 9:45AM, 10:15AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:08:22 +0000 2021,"[NYC H+H] Queens Covid Vaccine Clinic: 30 appts

Feb  2 – 7:20AM, 7:40AM, 8:00AM, 8:20AM, 9:20AM, 9:40AM, 10:00AM, 10:20AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:08:19 +0000 2021,"[NYC H+H] North Central Bronx Covid Vaccine Clinic: 30 appts

Feb  2 – 7:00AM, 7:15AM, 7:45AM, 8:00AM, 8:30AM, 8:45AM, 9:00AM, 9:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:08:17 +0000 2021,"[NYC H+H] Bellevue Covid Vaccine Clinic: 23 appts

Feb  2 – 7:45AM, 9:00AM, 11:45AM, 12:30PM, 12:45PM, 1:45PM, 2:30PM, 2:45PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:08:13 +0000 2021,"[NYC H+H] Lincoln Covid Vaccine Clinic: 38 appts

Feb  2 – 7:45AM, 8:15AM, 8:30AM, 8:45AM, 9:15AM, 9:30AM, 9:45AM, 10:15AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:07:17 +0000 2021,"[NYC H+H] Vanderbilt Covid Vaccine Clinic: 39 appts

Feb  2 – 12:00AM, 12:30AM, 1:00AM, 1:30AM, 2:30AM, 3:00AM, 3:30AM, 4:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:06:59 +0000 2021,"[NYC H+H] Cumberland Covid Vaccine Clinic: 16 appts

Feb  2 – 9:30AM, 10:30AM, 11:00AM, 11:30AM, 1:00PM, 1:30PM, 2:30PM, 3:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:06:49 +0000 2021,"[NYC H+H] Morrisania Covid Vaccine Clinic: 20 appts

Feb  2 – 9:00AM, 9:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 12:00PM, 1:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:06:45 +0000 2021,"[NYC H+H] Coney Island Covid Vaccine Clinic: 45 appts

Feb  2 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:15AM, 8:30AM, 8:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:05:46 +0000 2021,"[NYC H+H] East NY Covid Vaccine Clinic: 20 appts

Feb  2 – 9:00AM, 9:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 12:00PM, 1:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:05:42 +0000 2021,"[NYC H+H] Elmhurst Covid Vaccine Clinic: 27 appts

Feb  2 – 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:30AM, 8:45AM, 9:00AM, 9:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:05:19 +0000 2021,"[NYC H+H] Sydenham Covid Vaccine Clinic: 4 appts

Feb  2 – 5:30PM, 6:00PM, 6:30PM, 7:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:05:15 +0000 2021,"[NYC H+H] Bellevue Covid Vaccine Clinic: 41 appts

Feb  2 – 7:15AM, 7:30AM, 7:45AM, 8:15AM, 8:30AM, 8:45AM, 9:15AM, 9:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:04:01 +0000 2021,"[NYC H+H] Harlem Covid Vaccine Clinic: 24 appts

Feb  2 – 6:55AM, 7:25AM, 7:55AM, 8:25AM, 8:55AM, 9:25AM, 9:55AM, 10:25AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:03:45 +0000 2021,"[NYC H+H] Coney Island Covid Vaccine Clinic: 47 appts

Feb  2 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:15AM, 8:30AM, 8:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:02:55 +0000 2021,"[NYC H+H] Woodhull Covid Vaccine Clinic: 43 appts

Feb  2 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:15AM, 8:30AM, 8:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:02:39 +0000 2021,"[NYC H+H] Elmhurst Covid Vaccine Clinic: 28 appts

Feb  2 – 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:30AM, 8:45AM, 9:00AM, 9:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:02:17 +0000 2021,"[NYC H+H] Sydenham Covid Vaccine Clinic: 7 appts

Feb  2 – 4:00PM, 4:30PM, 5:00PM, 5:30PM, 6:00PM, 6:30PM, 7:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:02:14 +0000 2021,"[NYC H+H] Bellevue Covid Vaccine Clinic: 45 appts

Feb  2 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 8:15AM, 8:30AM, 8:45AM, 9:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:01:54 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 1 appt

Jan 21 – 11:20AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 05:01:31 +0000 2021,"[NYC H+H] Cumberland Covid Vaccine Clinic: 1 appt

Feb  1 – 2:30PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:01:14 +0000 2021,"[NYC H+H] Vanderbilt Covid Vaccine Clinic: 40 appts

Feb  2 – 12:00AM, 12:30AM, 1:00AM, 1:30AM, 2:30AM, 3:00AM, 3:30AM, 4:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:00:56 +0000 2021,"[NYC H+H] Cumberland Covid Vaccine Clinic: 20 appts

Feb  2 – 9:00AM, 9:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 12:00PM, 1:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 05:00:55 +0000 2021,"[NYC H+H] Kings County Covid Vaccine Clinic: 45 appts

Feb  2 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 8:00AM, 8:15AM, 8:30AM, 8:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 04:43:51 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 20 – 3:10PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 04:41:06 +0000 2021,"[NYC Vaccine Hub] Hillcrest High School: 1 appt

Jan 21 – 10:50AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 04:35:03 +0000 2021,"[NYC Vaccine Hub] August Martin High School: 1 appt

Jan 19 – 3:00PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 04:35:03 +0000 2021,"[NYC H+H] Cumberland Covid Vaccine Clinic: 1 appt

Jan 19 – 1:00PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 04:27:59 +0000 2021,"[NYC Vaccine Hub] Aviation High School: 1 appt

Jan 22 – 1:00PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 04:18:14 +0000 2021,"[NYC Vaccine Hub] Aviation High School: 1 appt

Jan 22 – 12:00PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 04:15:04 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 1 appt

Jan 20 – 12:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 04:00:56 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 1 appt

Jan 20 – 4:20PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 04:00:35 +0000 2021,"[NYC Vaccine Hub] Aviation High School: 1 appt

Jan 19 – 10:10AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 03:59:39 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 1 appt

Jan 22 – 10:40AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 03:59:27 +0000 2021,"[NYC Vaccine Hub] Port Richmond High School: 1 appt

Jan 21 – 4:20PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 03:59:07 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 20 – 12:50PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 03:54:37 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 1 appt

Jan 20 – 1:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 03:31:51 +0000 2021,"[NYC H+H] Elmhurst Covid Vaccine Clinic: 1 appt

Jan 20 – 7:15AM

https://t.co/iVRnr1hjSf",0,1
Tue Jan 19 03:00:23 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 1 appt

Jan 21 – 5:10PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 03:00:14 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 19 – 5:20PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:55:01 +0000 2021,"[NYC Vaccine Hub] Staten Island Technical High School: 1 appt

Jan 19 – 10:50AM

https://t.co/6WNIaPuHXQ",0,1
Tue Jan 19 02:53:59 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 1 appt

Jan 21 – 3:50PM

https://t.co/6WNIaPuHXQ",0,1
Tue Jan 19 02:52:57 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 1 appt

Jan 22 – 11:30AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:52:16 +0000 2021,"[NYC Vaccine Hub] Marta Valle High School: 1 appt

Jan 21 – 4:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:48:56 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 19 – 10:00AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:48:31 +0000 2021,"[NYC Vaccine Hub] August Martin High School: 1 appt

Jan 20 – 5:50PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:47:38 +0000 2021,"[NYC Vaccine Hub] Aviation High School: 1 appt

Jan 19 – 4:50PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:40:29 +0000 2021,"[NYC Vaccine Hub] August Martin High School: 2 appts

Jan 22 – 11:00AM, 11:50AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:26:03 +0000 2021,"[NYC H+H] Morrisania Covid Vaccine Clinic: 1 appt

Jan 19 – 9:00AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 02:25:18 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 1 appt

Jan 20 – 12:00PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:24:32 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 19 – 12:30PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:23:38 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 20 – 11:50AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:22:27 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 19 – 11:20AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:18:09 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 22 – 5:30PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:15:45 +0000 2021,"[NYC Vaccine Hub] Marta Valle High School: 1 appt

Jan 19 – 2:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:12:03 +0000 2021,"[NYC H+H] Coney Island Covid Vaccine Clinic: 1 appt

Jan 21 – 8:45AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 02:11:36 +0000 2021,"[NYC Vaccine Hub] Port Richmond High School: 1 appt

Jan 19 – 4:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:09:58 +0000 2021,"[NYC Vaccine Hub] Aviation High School: 1 appt

Jan 22 – 11:20AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:06:05 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 1 appt

Jan 19 – 12:50PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:05:28 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 20 – 4:30PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:03:13 +0000 2021,"[NYC Vaccine Hub] Marta Valle High School: 1 appt

Jan 22 – 1:10PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 02:02:29 +0000 2021,"[NYC H+H] Woodhull Covid Vaccine Clinic: 1 appt

Jan 25 – 4:45PM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 02:01:23 +0000 2021,"[NYC H+H] Woodhull Covid Vaccine Clinic: 1 appt

Jan 28 – 11:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 02:00:36 +0000 2021,"[NYC Vaccine Hub] South Bronx Educational Campus: 1 appt

Jan 19 – 5:20PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 01:18:57 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 19 – 12:00PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 00:21:34 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 20 – 1:10PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 00:21:05 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 22 – 10:00AM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 00:20:55 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 20 – 5:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 00:20:43 +0000 2021,"[NYC Vaccine Hub] George Westinghouse Vocational HS: 1 appt

Jan 19 – 4:40PM

https://t.co/6WNIaPuHXQ",0,0
Tue Jan 19 00:20:33 +0000 2021,"[NYC H+H] Vanderbilt Covid Vaccine Clinic: 1 appt

Jan 19 – 10:30AM

https://t.co/iVRnr1hjSf",0,0
Tue Jan 19 00:20:33 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 19 – 12:10PM

https://t.co/6WNIaPuHXQ",0,0
